review_id,user_id,business_id,stars,useful,funny,cool,text
7ZAzGFpjkeQFKtnUOgkl0A,R4_DYkksDVsoBzUOaR4zuQ,RxtdPShCT92DszLYAxlBfw,5.0,3,0,1,"I love this place. I just started taking guitar lessons from Alex a few weeks ago after taking lessons with a previous instructor for about a month and a half. The reason I quit my lessons with my previous instructor was because the lessons consisted mostly of him just teaching me new chords and having me play the chords/various simple songs over and over at increasing speeds. I felt like I could've learned all of that on my own, and I felt totally uninspired after each lesson.With Alex, it's a whole different story. In our very first lesson, he emphasized to me the importance of learning the fretboard not just by memorizing different chord shapes, but also by understanding both conceptually and instinctively how each string is laid out and exactly what notes you're playing at all times (as well as which notes make up the chords you play, why they create the sound they do, etc.). He talked about how a lot of people will learn to play the guitar by learning a bunch of chord shapes, but then when asked to improvise or make their own song will only be able to play through the chords that they've memorized by rote. By learning the fretboard by heart, we can instead hear a tune or a certain sound in our head and play it immediately, rather than relying on muscle memory for all of our music-making. He gave me an EXTREMELY useful exercise for kicking off this process.Every single lesson with him is a great learning experience. The classes are loosely structured and he tends to ask me what I want to work on before each class. No matter what it is that I show him, he always gives me incredibly useful advice to make my playing sound smoother, add a little extra flair, etc. He's not the kind of instructor who just listens to me play, tells me it sounds fine, and moves on without offering anything useful.On top of all of that, Alex is honestly just an incredibly likable and positive guy. He's really fun to take lessons from and he's also really really good at guitar. Unlike my previous instructor, he doesn't hesitate at all to demonstrate things when I ask him to. He can pretty much hear any guitar song and play it instantly, often adding his own personal touch to it (well, he's been able to for the songs I've showed him thus far). He has a huge knowledge base and has learned tons of cool tricks from all of his years in music. I've left each lesson so far knowing I've learned something valuable and feeling really happy and inspired."
LuaJQWGppIC04cOGUHhk0A,9OATPfIjbwRwn_IPO9nN5Q,6M747U8wDVZcRZHqIYB_iQ,3.0,0,0,0,"Weekday lunch times are surprisingly quiet at NBC Sports Grill & Brew, at least in the two times that I've been here. They have two floors of seating, but the upstairs don't seem to be open for lunch. The food is pretty typical American fare. They try to make it a little more interesting with fusions of other cuisines, but in the end, it's all pretty standard.My first meal here was the Bang-Bang Chicken. It was decent, but they doused the entire plate with overly toasted coconut shavings. I had to try to pick them out because even if you love coconuts, this was overwhelming. If you order this dish, be sure to ask for the coconuts to be on the side. My second meal here was one of the flatbreads. It was very average - not terrible, but not the greatest either.They have a decent beer selection, and even one (or more?) that is specially brewed for them. For folks who are into craft beer, you will have some options, but probably not the most ideal if you're in the snobbier side of the craft beer spectrum. They also tend to be overpriced, but typical for its location.Overall, not my first choice when it comes to the options at CityWalk, but not too bad either, especially if you're looking for standard American food while watching sports."
yaJa6vaHY5DuAGq11KmyLQ,PhrU49E7XuWyAV_FEZrXWg,_Rrpjd7Z7isi8QFAv3kQ2g,4.0,0,0,0,"No complaints on my side. This pub's 2 star review is undeserved and probably given by those who expect everything served on a silver platter. Understand that Texas industry abides by a different standard and you shouldn't expect fake smiles and an after meal foot massage from your server and you'll do fine here. Matthew and I started with a round of drinks: a corona and a bloody mary. Coronas will be coronas on good and bad days, but I was QUITE satisfied with my airport bloody. Strong, thick, & perfectly seasoned, it was just what I needed before catching a plane. We ordered some sweet potato fries, a plate of wings, and the potato soup. For the price we payed, we got plenty of food that was well prepared, and the kitchen didn't skip out on plenty of cheese and bacon on my soup. Our server, Tony, was dope. For a young guy, he took care of all ten tables in the pub real well. We're headed home, but if ever stuck in Austins airport again I wouldn't mind stopping in."
7FyyMvsFiszgGHDI8M1Uqw,wiY81g6s8ibOTft1e82ctQ,BJXadWOLyGXzly7Iqx4W_g,5.0,0,0,0,"This is my favorite Mexican restaurant- we come here very often on the weekends! I love the enchiladas with beef and the Guacamole.  The service is always fast and the staff is excellent.  Side note: they are very family friendly, they always accommodate us and our baby in his car seat."
MK6s29daAEJ9WJji7DVMfA,DgECuGLFe1BJC7jOIkhoBg,kjYJiyhQSBQalXJPMsiQXA,5.0,2,2,2,"At first my review was gonna be a mediocre 2 stars. However the service really saved them because I was honestly impressed. My friends and I were here to order drinks and apps, simple bites like chips and such. Our beers were fine, they were what you'd  expect. However when our duo chips (salsa and queso) came out, we were less than satisfied. The queso tasted extremely burned. Like as if it it was stewed a little too long, burned on the bottom and therefore permeated that burnt taste throughout. We told our server about it who stated that a few others had also complained about it. I happened to also order a fried chicken taco that was also served with queso...that also tasted burnt. In the end, I was impressed by how the manager and server approached the situation. We received a complimentary round of drinks which is the reason and multiple apologies. Mistakes happen, so it's how they handled the situation as to why my friends and I will be returning."
uKb3e0UBc5sK1cAUdQyXpw,RhuhwaG6YH7QZcrjDKjE_g,N9f8XoP3Q019I2ph6-_aLA,5.0,0,0,0,"Normally, not one for cupcakes, however, the organic carrot cake with cream cheese frosting and a double espresso was a great juxtaposition of bitter and sweet.  Not too many places open on Sunday evening in Cambridge, so this spot was a Sweet find."
Gv8L6uWIUG93HUlFn-Muvw,vKJyhAwueBFI5aGvD9ZcIw,ZjizmUFYq7NP8N-FAbtzFw,4.0,0,0,0,"The Cart in the middle of DTC has good Burritos.I get the fajita wrap which with my specifications entails: rice, cheese, guac, salsa, hot sauce, steak, grilled onions and peppers and sour cream.  It is superb.  Not cheap for a street vendor (Large is $6.50 plus a buck or so for guac), but very good."
O4xViT4rg_-9sEZPPL39jw,WuIRI45dsW6G8zBMlUIA2A,CsnjsKb38lOD_M90gu0Wzw,5.0,0,0,0,"Today was my first time going to Whiplash and I will DEFINITELY be back!! Tameka the receptionist greeted me very promptly and offered me a bottle of water. Elise SLAYED my sew in and was sooooo FAST!!! She was also very professional and friendly! Excellent salon, the prices weren't extremely high and they sell hair so it's convenient also. UPDATE!! I went back to Whiplash and got some individual braids. I found out that Mika is actually the OWNER and not the receptionist (sorry Mika lol). Kim the braider did an AMAZING job on my hair. I've been receiving compliments literally since I left the salon. The customer service is impeccable and the stylists are very professional."
fyronhcesqJqzQiOV6NkpQ,2QV6SCv-1l-bupoZb3QwEA,WQOPFS8EarM5tUMwNcQF4g,2.0,1,0,0,"Cautionary tale: If you go to this establishment on a busy night, you may wait almost an hour and a half for your food--with no explanation, no contrition and no attempt at amelioration. That was our experience at Olivio.The food/portions was very average and very expensive for the quality/portion size. The bread/olive oil was delicious, the bruschetta was passable (bread was delicious but the tomato topping was stone cold). Our main courses were barely hot, which was a big disappointment after waiting so long.The waiter was overworked (having been a waiter, it is difficult work, and it wasn't his fault) but he made no attempt to communicate with us and was barely apologetic--and did not offer us a complimentary anything. I could see that the table next to us must have complained more vociferously, as they received a credit.We understand that kitchens get backed up, but it's the responsibility of the restaurant to make it right. At the end of the evening, we attempted to talk with the manager, who made himself/herself scarce. To spend $60 (for 3 people, including a kid's meal) for such an experience is, to say the least, disappointing and frustrating.I was here several years ago and now remember being underwhelmed at the food/value, now we have more reasons not to return."
k9vlSSUStwY2DcjM8Rinnw,7C8RwnXqNhj6mYxowI53sA,Of6xu3pY3eHe2yhiyz2dvg,4.0,0,1,0,"Literally not a thing, anything at all,  in my order was right but they gave me enough food to feed an African Village for at least a decade so I can't complain.  I ordered for me and  my brother I got enough food to feed all of Angola very pumped.  If it's midnight and you drive thru they'll hook you up with basically the whole menu from what I gather.   They did charge me an extra 2 bucks from what it said on the screen tho so 4/5 stars."
jAUi1DyEEBmFN_0SNzYflQ,0m955E54T-X94iXvdpbO5w,Z1eRppVpwQXgzAxAc1unTA,4.0,0,0,0,"Good, authentic Taiwanese beef noodles. $10.75 per bowl. Costs an extra $1 for wide noodles."
2nrH4XwbSZwy6LL4mZDPrw,J3q-onIJaHRHCcyrKRCCfA,VPqWLp9kMiZEbctCebIZUA,3.0,1,0,1,"A cafe sister restaurant to the ever popular Chambar Restaurant, the owners are so smart. This place had a line waiting in front just for a table when we got there at noon, but luckily we only waited for about 10 minutes to get seated. I soon saw why as there's really only a few tables in the long narrow space.I like how the menu had a wide selection of breakfast selection, and the 3 of us each ordered a dish. I had this (straight from their online menu):Saumon Fume (served all day)Open faced ciabatta sandwich. Fried egg, smoked salmon, caper cream cheese, sliced avocado, arrugula pepperdew and artichoke salad.It was quite good! Cream cheese with the capers were a perfect pair, it would've been a bit healthier if there was less oil and salt. But overall, it was great. I would order that again.My friends had:Fricassé (served all day)2 fried eggs, braised short ribs, roasted potatoes, caramelized onions, arugula, applewood cheddar. Grilled foccacia.- She said it was quite good, served in a panl'Omlette du MatinDaily selection of seasonal ingredients.- She said it was good as the beginning, but the flavours got too heavy and she couldn't even finish it.Would I come here again? Maybe not... one for lack of parking, two for long waits for a table, three for slightly high prices for just eggs/salad/tomato/etc (but I guess they're in an $$$ location too). But hey, if you like that kind of stuff, check it out!"
c0qU03M_xINuEiqXrF-QCQ,pLpnFEdjWHRsMip-cBE7fw,bZiIIUcpgxh8mpKMDhdqbA,5.0,0,0,0,Wow.  Amazing hamburgers.   First visit.  Thanks yelpers for a correct review.   Had to try the prime time burger.  OMG delicious.   Poblano burger very good.  Sunrise burger delicious.  Classic burger so good.  Fries and sweet potato fries great.   Will definitely make plans to return next time we are in Austin.
tytfY-T1IQsx6ptSY2qX_w,ARKuqLyU06-GNvmmb2wj_Q,YB7mBTPgHRSq_MGr2UQ1qA,4.0,12,1,7,"Pijiu belly is new restaurant in Westside that had its soft opening last Tuesday(12/09/2014). They call themselves a pub fare restaurant with Asian influence. I had a chance to try their food for lunch. Pijiu means beer - I am not sure they named the restaurant beer belly or the belly is a reference to pork belly in their menu. Regardless, it's always nice to see new restaurants. The restaurant is located on left, if you are driving from GA tech campus and 85, on 10th street, past north avenue and right across the street from sherwin Williams store. The parking is in a lot, right next to the restaurant. Currently it's a self park, but I hear it's going to valet parking in the future. The lot will fill up to 18 cars but they also have another lot up the street. When you enter you will see the prominent bar with granite counter, bar stools and TVs. On the left there is small area for dart boards and pool tables(not complete yet but I was told that the plan). There are several high bar tables on the right side area with 6 seating each and regular tables with 4 seating in the back, behind the bar. It has a modern-industrial style. The menu is rather simple for now - but they will have a revised menu with more items during their grand opening in January. It has charcuterie plates, starters, burgers and sandwiches, sides and beverages. And of course they have beer menu on the board as well. Taking about beer, they don't have beer on tap installed yet but I was told that it will be ready by end of the week with large selections. From charcuterie selection, I ordered la cabana - soft goat milk cheese made in Spain with rosemary crust. I liked the cheese but it wasn't as soft as I expected it to be. I also ordered, spicy soppressata - Italian made spicy pork cured meat and it was delicious. The plate was served with strawberry jam, pineapple chutney, Dijon mustard and balsamic reduction.($4 each and $11 for three). I also ordered, 'The Pijiu burger' based on recommendation from the bartender. It had fried egg, kimchi, cheese, beer-bbq sauce on brioche bread and served with hand-cut fries, onion, tomato and pickles. ($13) The burger had complex flavors and tasty, thanks to the runny egg yolk, kimchi, onion and beer-bbq sauce. It all works well together. My only gripe is that kimchi was quite oversalted for my taste and it kind of takes away the experience a bit. I liked it overall but would have loved it if they had salted kimchi just right. Strangely, there was no salt at all in the pickles and it was spicy!! I mean, I am ok with that but some of my friends who are hardcore pickle lovers would have problem with no salt pickles. The hand-cut fries was perfect though - neither too thin, nor thick. So it was nice and crunchy outside and moist inside. Overall, I like what I see. Yes, they are still setting things up. Currently there is lot of empty spaces, beer on tap missing and so on. But that's what the soft opening is for - to get feedbacks and make sure everything right before grand opening."
